Type,Title,Price,Location,Beds,Baths,Area,Date
House,,4 Crore,"DHA Phase 7 Extension, DHA Defence",,,100 Sq. Yd.,Added: 2 weeks ago
House,,3.1 Crore,"Naya Nazimabad, Karachi",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,,7 Crore,"Rizvia Cooperative Housing Society Phase 2, New Rizvia Cooperative Housing Society",9,6,400 Sq. Yd.,Added: 2 weeks ago
House,,5.6 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,,5.9 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",8,6,400 Sq. Yd.,Added: 2 weeks ago
House,,5.8 Crore,"Rizvia Cooperative Housing Society Phase 2, New Rizvia Cooperative Housing Society",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,,5.1 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,,11 Crore,"Clifton - Block 7, Clifton",4,4,325 Sq. Yd.,Added: 2 weeks ago
House,,25 Crore,"Clifton - Block 7, Clifton",8,,600 Sq. Yd.,Added: 2 weeks ago
House,,40 Crore,"DHA Phase 6, DHA Defence",,,"2,000 Sq. Yd.",Added: 1 week ago
House,A Prime Location House Of 400 Square Yards In Khalid Bin Walid Road,12.5 Crore,"Khalid Bin Walid Road, Karachi",,,400 Sq. Yd.,Added: 1 week ago
House,Looking For A Prime Location House In Manzoor Colony Manzoor Colony,1.4 Crore,"Manzoor Colony, Karachi",,,160 Sq. Yd.,Added: 1 week ago
House,Prime Location Mehmoodabad Number 5 House For Sale Sized 50 Square Yards,80 Lakh,"Mehmoodabad Number 5, Mehmoodabad",,,50 Sq. Yd.,Added: 1 week ago
House,Prime Location House For Sale Is Readily Available In Prime Location Of Manzoor Colony,1.4 Crore,"Manzoor Colony, Karachi",,,150 Sq. Yd.,Added: 1 week ago
House,500 Sq Yard Out Class Bungalow For Sale,14 Crore,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,Added: 1 week ago
House,House Is Available For Sale In Saima Villas,1.9 Crore,"Saima Villas, Karachi Motorway",3,3,240 Sq. Yd.,Added: 1 week ago
House,120 Square Yard House Ground Plus 2 KDA Leased In Federal B Area Black 5,2.3 Crore,"Federal B Area - Block 5, Federal B Area",7,6,160 Sq. Yd.,Added: 1 week ago
House,Capital Cooperative Housing Society 240 Square Yards House Up For Sale,5 Crore,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",3,3,240 Sq. Yd.,Added: 1 week ago
House,200 Sq Yard House Available In State Bank Society Sector 17A Scheme 33 Karachi,4.5 Crore,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",6,6,200 Sq. Yd.,Added: 1 week ago
House,120sq Yard House 40ft Road For Sell In State Bank Society Sector 17A Scheme 33 Karachi,2.8 Crore,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",5,6,120 Sq. Yd.,Added: 1 week ago
House,Ground Plus 1 Gray Structure House West Open 1000 Sq Yard In Federal B Area Block 5 Karachi,13 Crore,"Federal B Area - Block 5, Federal B Area",9,,"1,000 Sq. Yd.",Added: 1 week ago
House,Main Double 150ft Wide Road With Extra Land 80 Sq Yard Ground Plus 2,2.7 Crore,"North Karachi - Sector 4, North Karachi",8,4,120 Sq. Yd.,Added: 2 weeks ago
House,120 YARDS HOUSE AVAILABLE FOR SALE IN DHA 7 EXT,4.3 Crore,"DHA Phase 7 Extension, DHA Defence",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,"BRAND NEW  HOUSE FOR SALE  2 SIDE OPEN  150 YARDS RENTAL INCOME : 100,000",4.3 Crore,"Manzoor Colony, Karachi",,1,150 Sq. Yd.,Added: 2 weeks ago
House,GULISTAN E JAUHAR VIP BLACK 15 HOUSE FOR SALE,5.8 Crore,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,Added: 2 weeks ago
House,Near Zahid Nihari 3 Side Corner House For Sale,22 Crore,"Tariq Road, Karachi",5,5,600 Sq. Yd.,Added: 2 weeks ago
House,Prime Location 250 Square Yards House For Sale In Beautiful PECHS Block 6,13 Crore,"PECHS Block 6, PECHS",5,5,250 Sq. Yd.,Added: 2 weeks ago
House,100 YARDS HOUSE AVAILABLE FOR SALE IN DHA 7 EXTENSION,4 Crore,"DHA Phase 7 Extension, DHA Defence",,,100 Sq. Yd.,Added: 2 weeks ago
House,BRAND NEW 4BED DD Luxurious House,3.1 Crore,"Naya Nazimabad, Karachi",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,400 YARD House Ground +2,7 Crore,"Rizvia Cooperative Housing Society Phase 2, New Rizvia Cooperative Housing Society",9,6,400 Sq. Yd.,Added: 2 weeks ago
House,240 Yard Corner House Ground + 1,5.6 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,"400 Yard House, 4 Portion For Sale New Rizvia Society",5.9 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",8,6,400 Sq. Yd.,Added: 2 weeks ago
House,Corner 240 Yard House New Construction Ground + 1 for Sale New Rizvia Society,5.8 Crore,"Rizvia Cooperative Housing Society Phase 2, New Rizvia Cooperative Housing Society",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,240 Yard House For Sale Ground + 1,5.1 Crore,"New Rizvia Cooperative Housing Society, Scheme 33 - Sector 34-A",6,5,240 Sq. Yd.,Added: 2 weeks ago
House,Bungalow For Sale 325 Yards Prime Location,11 Crore,"Clifton - Block 7, Clifton",4,4,325 Sq. Yd.,Added: 2 weeks ago
House,,5.9 Crore,"Cotton Export Cooperative Housing Society, Karachi",4,6,240 Sq. Yd.,Added: 6 days ago
House,,1.7 Crore,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,Added: 6 days ago
House,,7.5 Crore,"PECHS Block 2, PECHS",5,5,200 Sq. Yd.,Added: 6 days ago
House,,19.25 Crore,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,Added: 6 days ago
House,,15 Crore,"DHA Phase 7, DHA Defence",9,6,"1,000 Sq. Yd.",Added: 6 days ago
House,,17 Crore,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,Added: 6 days ago
House,,8.95 Crore,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",11,6,442 Sq. Yd.,Added: 6 days ago
House,,3.65 Crore,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",4,4,135 Sq. Yd.,Added: 6 days ago
House,,9.25 Crore,"Gulshan-e-Iqbal - Block 15, Gulshan-e-Iqbal",7,6,350 Sq. Yd.,Added: 1 week ago
House,,3.85 Crore,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,6,240 Sq. Yd.,Added: 1 week ago
House,,1.2 Crore,"Saima Villas, Karachi Motorway",3,3,120 Sq. Yd.,Added: 1 week ago
House,,5.5 Crore,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,Added: 1 week ago
House,,2.8 Crore,"Saadi Town, Scheme 33",3,3,240 Sq. Yd.,Added: 1 week ago
House,,2.5 Crore,"Saadi Town, Scheme 33",6,6,120 Sq. Yd.,Added: 1 week ago
House,,4.6 Crore,"Saadi Town, Scheme 33",11,6,300 Sq. Yd.,Added: 1 week ago
House,,4.82 Crore,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,Added: 1 week ago
House,,3.2 Crore,"Bufferzone - Sector 15-A/2, Buffer Zone",4,4,120 Sq. Yd.,Added: 1 week ago
House,,19.5 Crore,"KDA Scheme 1 Extension, Karachi",5,5,600 Sq. Yd.,Added: 1 week ago
House,,15.5 Crore,"Al Hamra Society, Gulshan-e-Iqbal Town",5,5,481 Sq. Yd.,Added: 1 week ago
House,,17.5 Crore,"Amir Khusro, Karachi",6,6,650 Sq. Yd.,Added: 1 week ago
House,,1.39 Crore,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,Added: 1 week ago
House,,1.25 Crore,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,4,200 Sq. Yd.,Added: 1 week ago
House,,1.39 Crore,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,Added: 1 week ago
House,,2.2 Crore,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,Added: 1 week ago
House,,1.52 Crore,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,4,200 Sq. Yd.,Added: 1 week ago
House,5 Bedrooms Luxury Villa In Bahria Paradise (Bahria Homes) Exquisite Quality Construction With Lowest Budget,4.05 Crore,"Bahria Paradise, Bahria Town Karachi",5,5,500 Sq. Yd.,Added: 2 weeks ago
House,3Bed DDL 200sq yd Villa FOR SALE. Top Heighted Location near. Murree Point BTK (Hill View),1.65 Crore,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,200 Sq. Yd.,Added: 2 weeks ago
House,3 Bed DDL 125 Sq Yard Villa FOR SALE At Precicnt-11B (All Amenities Nearby) Heighted Location Investor Rates,1.2 Crore,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,125 Sq. Yd.,Added: 2 weeks ago
House,A 240 Square Yards House Located In Saima Villas Is Available For sale,2.3 Crore,"Saima Villas, Karachi Motorway",4,4,240 Sq. Yd.,Added: 2 weeks ago
House,3Bed DDL 152sq yd Bahria Construction Villa Available FOR SALE at minimum price of the market.,1 Crore,"Bahria Town - Precinct 10-B, Bahria Town Karachi",3,3,152 Sq. Yd.,Added: 2 weeks ago
House,Leased Villa Ready To Move Villa For Sale In Falaknaz Dreams Malir,1 Crore,"Falaknaz Dreams, Malir",2,2,120 Sq. Yd.,Added: 2 weeks ago
House,Double StorEy House Available For Sale In Falaknaz Dreams,1.5 Crore,"Falaknaz Dreams, Malir",4,5,120 Sq. Yd.,Added: 2 weeks ago
House,Corner Greay Structure For Sale In Alizee Garden Malir,1.15 Crore,"Alize Garden, Gadap Town",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,PS CITY 1 SINGLE STORE MODERN CONSTRUCTION 2BED DRAWING DINING SECTOR 32 Near to masjid Near to market Near to play ground Boundary wall society Security Guards CCTV cameras,1.9 Crore,"Sector 32 - Punjabi Saudagar City Phase 1, Scheme 33 - Sector 32",2,2,120 Sq. Yd.,Added: 2 weeks ago
House,"100 Yard 1 Unit House In Block 6, Gulshan-E-Iqbal",2.7 Crore,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",3,3,100 Sq. Yd.,Added: 2 weeks ago
House,Brand New 500 Yards Bahria Hills Heighted Location House With Full Basement Next To Jinnah Avenue,7.5 Crore,"Bahria Hills, Bahria Town Karachi",6,7,500 Sq. Yd.,Added: 2 weeks ago
House,Designer House 5 Bed DD Brand New Park Facing Easy Access from Jinnah Precinct 8,3.6 Crore,"Bahria Town Karachi, Karachi",5,6,272 Sq. Yd.,Added: 2 weeks ago
House,Single Storey House 120 Yards PS City 2 Punjabi Saudagar Phase 4 Scheme 33 Karachi,1.8 Crore,"Sector 31 - Punjabi Saudagar City Phase 4, Scheme 33 - Sector 31",2,2,120 Sq. Yd.,Added: 2 weeks ago
House,Sports City Villa 350 Square Yard Corner West Open Boulevard For Sale,2.6 Crore,"Bahria Sports City, Bahria Town Karachi",4,5,350 Sq. Yd.,Added: 2 weeks ago
House,500 Yards Brand New Bungalow For Sale In DHA Phase 8 Karachi,22.5 Crore,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,500 Yard Slightly Used Semi Furnished Bungalow For Sale In DHA Phase 6 Karachi,14 Crore,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,Architect Design Bungalow 500 Yards,25 Crore,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,Slightly Used Bungalow 1000 Yards For Sale,30 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",6,6,"1,000 Sq. Yd.",Added: 2 weeks ago
House,500 Yards West Open Corner Bungalow For Sale,13 Crore,"DHA Phase 7, DHA Defence",4,5,500 Sq. Yd.,Added: 2 weeks ago
House,"Precinct-2, 200sq Yd Villa FOR SALE. One Unit 3 Bedrooms, Drawing, Dining, Closed Italian Kitchen & TV Lounge. All Amenities Nearby Including Parks, Mosques And Gallery. 8min Drive From Main Gate Of Bahria Town Karachi.",2.15 Crore,"Bahria Town - Precinct 2, Bahria Town Karachi",3,4,200 Sq. Yd.,Added: 2 weeks ago
House,Ali Block Precinct 12 125sq yds Brand New A++ Construction Villa for Sale - Near by Masjid & Park Best for Living - 3Bed & 4 Bath Planing,1.32 Crore,"Bahria Town - Precinct 12, Bahria Town Karachi",3,4,125 Sq. Yd.,Added: 2 weeks ago
House,Precinct 2 Iqbal Villa Available for Sale,1.65 Crore,"Bahria Town - Precinct 2, Bahria Town Karachi",2,2,152 Sq. Yd.,Added: 2 weeks ago
House,500 Sq Yards Home Ground Plus One In Bahria Town Karachi With Easy 12 & 24 Month Installments,3.8 Crore,"Bahria Town Karachi, Karachi",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,"272sq yd GREY Structure Villa available FOR SALE in Precinct-6, near MIDWAY COMMERCIAL. 5 Bedroom Designed under construction villa on SALE. Save Rs. 4Million and get your Villa ready by your own choices. Call for Details.",1.65 Crore,"Bahria Town - Precinct 6, Bahria Town Karachi",3,3,272 Sq. Yd.,Added: 2 weeks ago
House,Instalment Or Cash Payment Both Choices For Villas In Karachi Super Highway Near Sajjad Restaurant,2.25 Crore,"Karachi Motorway, Karachi",4,4,125 Sq. Yd.,Added: 2 weeks ago
House,Block 15 400 Sqyd One Unit,7 Crore,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",4,4,400 Sq. Yd.,Added: 2 weeks ago
House,500 Square Yards West Open House Available For Sale In Askari 5 - Sector G,9.1 Crore,"Askari 5 - Sector G, Askari 5",5,6,500 Sq. Yd.,Added: 2 weeks ago
House,Luxury Living In Falcon Complex Dont Miss This Opportunity,7.55 Crore,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,Added: 2 weeks ago
House,Leased House For Sale On Prime Location,2.6 Crore,"North Karachi - Sector 9, North Karachi",6,6,120 Sq. Yd.,Added: 2 weeks ago
House,Prime Location 120 Square Yards Spacious House Available In North Karachi - Sector 7D-2 For sale,2.5 Crore,"North Karachi - Sector 7D-2, North Karachi",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,House For Sale Sector 8,2.45 Crore,"North Karachi, Karachi",5,5,120 Sq. Yd.,Added: 2 weeks ago
House,House For Sale Sector 11C 3,4.4 Crore,"North Karachi, Karachi",6,6,120 Sq. Yd.,Added: 2 weeks ago
House,Architectural Masterpiece For Sale In Prime Phase 8 6-Bed Designer Home With Basement &Amp; Furniture,18 Crore,"DHA Phase 8, DHA Defence",6,7,500 Sq. Yd.,Added: 2 weeks ago
House,500yards Brand New House 2 Units With Basement Excellent Location Off DHA Phase Viii,18 Crore,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,Added: 2 weeks ago
House,500yards Bungalow For Sale DHA Phase Viii,23 Crore,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,Added: 2 weeks ago
House,Defence 500 Vii Slightly Used Two Unit Bungalow For Sale,10.5 Crore,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,A Good Option For sale Is The House Available In Bahria Town - Precinct 7 In Karachi,8 Crore,"Bahria Town - Precinct 7, Bahria Town Karachi",6,6,"1,000 Sq. Yd.",Added: 2 weeks ago
House,Maintained House 500 SqYards Available For Sale In Phase 8,11 Crore,"DHA Phase 8, DHA Defence",6,7,500 Sq. Yd.,Added: 2 weeks ago
House,666 Sq Yard BRAND NEW HOUSE FOR SALE IN DHA PHASE 8,24 Crore,"DHA Phase 8, DHA Defence",6,7,666 Sq. Yd.,Added: 2 weeks ago
House,Pechs Society 200 Yards Demolished Bungalow,6 Crore,"PECHS Block 2, PECHS",5,4,200 Sq. Yd.,Added: 2 weeks ago
House,PRIME LOCATION BUNGALOW IN DHA PHASE 4,8 Crore,"DHA Phase 4, DHA Defence",4,5,300 Sq. Yd.,Added: 2 weeks ago
House,Beautiful Ground Plus One Bungalow Gulshan E Iqbal Block 13c,7 Crore,"Gulshan-e-Iqbal Town, Karachi",6,6,240 Sq. Yd.,Added: 2 weeks ago
House,120 Sq Yard House (100ft Rd),4 Crore,"Gulistan-e-Jauhar - Block 17, Gulistan-e-Jauhar",4,5,120 Sq. Yd.,Added: 2 weeks ago
House,Perfect 670 Square Yards House In Gulistan-e-Jauhar - Block 14 For sale,9.5 Crore,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",9,6,600 Sq. Yd.,Added: 2 weeks ago
House,Beautiful Bungalow For Sale,25 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,"Ready To Move 272sq Yard 5 Bedroom DDL Luxury Villa FOR SALE. Only 4km From Main Entrance Of BTK. Near GRAND MOSQUE, A-Plus Quality Construction",2.75 Crore,"Bahria Town - Precinct 8, Bahria Town Karachi",5,5,272 Sq. Yd.,Added: 2 weeks ago
House,Dha phase 8 Bungalow for sale  100 yards. .,5.1 Crore,"DHA Phase 8, DHA Defence",4,4,100 Sq. Yd.,Added: 2 weeks ago
House,Dha PHASE 6 BUNGALOW FOR SALE 2 Units Well Maintained Very Chance Deal,10 Crore,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,350sq Yd 4Bed DDL Sports Villas With 100sq Yd BackYard LAWN At LOWEST RATE Of MARKET,1.4 Crore,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,Added: 2 weeks ago
House,"SINGLE 240 yard LEASD HOUSE BLOCK C, CHANCE DEAL",1.6 Crore,"Garden City, Gadap Town",3,3,240 Sq. Yd.,Added: 2 weeks ago
House,Facing Park 160 Square Yards House For Sale In Karachi,4.25 Crore,"Naya Nazimabad - Block D, Naya Nazimabad",6,6,160 Sq. Yd.,Added: 2 weeks ago
House,Prime Location 120 Square Yards House Up For sale In North Karachi - Sector 10,2.65 Crore,"North Karachi - Sector 10, North Karachi",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,Iqbal Villas 152sq Yard Close To Entrance Of BTK 3Bed One Unit Villas FOR SALE,1.6 Crore,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,3,152 Sq. Yd.,Added: 2 weeks ago
House,256 Square Yards Ground Plus 2 House Available For Sale,5.15 Crore,"North Nazimabad - Block L, North Nazimabad",9,6,256 Sq. Yd.,Added: 2 weeks ago
House,DHA PHASE 8 100 YARD BUNGLOW FOR SALE,5.5 Crore,"DHA Phase 8, DHA Defence",3,4,100 Sq. Yd.,Added: 2 weeks ago
House,Quaid Villas 200 Sq Yd Close To Entrance Of BTK 3Bed One Unit Villas FOR SALE,2.15 Crore,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,Added: 2 weeks ago
House,Luxurious 240-Yard Double-Story LEASED Bungalow for Sale in Gulshan-e-Jamal,5.5 Crore,"Gulshan-e-Jamal, Gulshan-e-Iqbal Town",6,6,240 Sq. Yd.,Added: 2 weeks ago
House,Kings Garden Well Maintained Gated Society,2.4 Crore,"Kings Garden, Gulzar-e-Hijri",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,Invest In Your Dream 272 Sq Yards Home Ground Plus One In Bahria Town Karachi With Easy 12 & 24 Month Installments,2.25 Crore,"Bahria Town Karachi, Karachi",5,5,272 Sq. Yd.,Added: 2 weeks ago
House,"400 (Sq. Yd) Bungalow For Sale Near Darul-Sehat Hospital, Gulistan Juahar",9 Crore,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",5,5,400 Sq. Yd.,Added: 2 weeks ago
House,150 Sq. Yard House Available For Sale In Gulsha-E-Iqbal Block-6,5 Crore,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",8,6,150 Sq. Yd.,Added: 2 weeks ago
House,150 Sq. Yd Bangaow For Sale In Gulshan Block-6,5 Crore,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",8,7,150 Sq. Yd.,Added: 2 weeks ago
House,240 sq. yd Corner Buangalow for Sale in Gulshan Iqbal Block-3,11 Crore,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",9,7,240 Sq. Yd.,Added: 2 weeks ago
House,400 (sq. yd) Bangalow for Sale in Gulshan Kaneez Fatima Society Block-1,6.5 Crore,"Gulshan-e-Kaneez Fatima - Block 1, Gulshan-e-Kaneez Fatima",6,7,400 Sq. Yd.,Added: 2 weeks ago
House,60 Feet Road In Gulshan E Iqbal Block 6 Ideal Location For Commercial And Living Both Near To Market Main Road Entrance Also For High Rental Income,7.75 Crore,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",8,6,240 Sq. Yd.,Added: 2 weeks ago
House,BUNGALOW FOR SALE,6.5 Crore,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,Added: 2 weeks ago
House,5 Bedrooms Luxury Villa In Bahria Paradise (Bahria Homes) Exquisite Quality Construction With Lowest Budget,4.05 Crore,"Bahria Paradise, Bahria Town Karachi",5,5,500 Sq. Yd.,Added: 2 weeks ago
House,3Bed DDL 200sq yd Villa FOR SALE. Top Heighted Location near. Murree Point BTK (Hill View),1.65 Crore,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,200 Sq. Yd.,Added: 2 weeks ago
House,3 Bed DDL 125 Sq Yard Villa FOR SALE At Precicnt-11B (All Amenities Nearby) Heighted Location Investor Rates,1.2 Crore,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,125 Sq. Yd.,Added: 2 weeks ago
House,A 240 Square Yards House Located In Saima Villas Is Available For sale,2.3 Crore,"Saima Villas, Karachi Motorway",4,4,240 Sq. Yd.,Added: 2 weeks ago
House,3Bed DDL 152sq yd Bahria Construction Villa Available FOR SALE at minimum price of the market.,1 Crore,"Bahria Town - Precinct 10-B, Bahria Town Karachi",3,3,152 Sq. Yd.,Added: 2 weeks ago
House,Leased Villa Ready To Move Villa For Sale In Falaknaz Dreams Malir,1 Crore,"Falaknaz Dreams, Malir",2,2,120 Sq. Yd.,Added: 2 weeks ago
House,Double StorEy House Available For Sale In Falaknaz Dreams,1.5 Crore,"Falaknaz Dreams, Malir",4,5,120 Sq. Yd.,Added: 2 weeks ago
House,Corner Greay Structure For Sale In Alizee Garden Malir,1.15 Crore,"Alize Garden, Gadap Town",4,4,120 Sq. Yd.,Added: 2 weeks ago
House,PS CITY 1 SINGLE STORE MODERN CONSTRUCTION 2BED DRAWING DINING SECTOR 32 Near to masjid Near to market Near to play ground Boundary wall society Security Guards CCTV cameras,1.9 Crore,"Sector 32 - Punjabi Saudagar City Phase 1, Scheme 33 - Sector 32",2,2,120 Sq. Yd.,Added: 2 weeks ago
House,2 UNIT HOUSE FOR SALE,12.5 Crore,"DHA Phase 5, DHA Defence",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,NEW STRUCTURE 2 UNIT HOUSE,14 Crore,"DHA Phase 6, DHA Defence",6,6,600 Sq. Yd.,Added: 2 weeks ago
House,500 Sq Yard Double Storey 6 Bed DD Block 5 Gulshan Iqbal,9 Crore,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",6,6,500 Sq. Yd.,Added: 2 weeks ago
House,Shahra-E-Faisal Town House Available For Sale Three Sides Corner 2 Reserved Car Parking.,8.25 Crore,"Shahra-e-Faisal, Karachi",5,5,200 Sq. Yd.,Added: 2 weeks ago
House,300 Sq. Yds. SINGLE STORY 60 FT ROAD GULSHAN E IQBAL,6.48 Crore,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",3,4,300 Sq. Yd.,Added: 2 weeks ago
House,House For Sell,55 Lakh,"Landhi, Karachi",2,2,45 Sq. Yd.,Added: 2 weeks ago
House,Brand New Residential House Ground + 3 Available on Sale in Gulshan e iqbal,2.6 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",11,7,100 Sq. Yd.,Added: 2 weeks ago
House,House Available For Sale In Bahria Town - Precinct 16,1.45 Crore,"Bahria Town - Precinct 16, Bahria Town Karachi",4,4,272 Sq. Yd.,Added: 2 weeks ago
